Id,zone_FV,zone_RH,zone_RL,zone_RM,zone_c,YearBuilt,YearRemodAdd,BsmtFinYN,BsmtFinSF1,Basement,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BathUpTotal,BsmtBathTot,BathTOT,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,OpenPorchSF,LOG(Porch),EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice,OverallQual,OverallCond,ExterQual_NUM,ExterCond_NUM,bsmt_cond_NUM,bsmt_qual_NUM,KitchenQual_NUM,QUALITY,QUALITY2,logqual2,zeros,TOT_rooms,LOG(ft_per_room),LOG(YFN)2,Sold_FN,sale_cond,sale_new,sale_other,sale_con,sale_deed,cond_norm,cond_abnorm,cond_ajdlnd,cond_partial,cond_other,Blmngtn,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NoRidge,NridgHt,NWAmes,OldTown,Sawyer,SawyerW,Somerst,StoneBr,SWISU,Timber,Fix_LotFrontage,LotArea,NUM_BsmtQual,NUM_BsmtCond,NUM_BsmtExpos,BsmtFinSF12,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF4,NUM_Heat,CentralAir,1stFlrSF5,2ndFlrSF6,Fireplaces,NUM_Fire,GarageCars13,GarageArea,NUM_GarQual,NUM_GarCond,PavedDrive,TOT_Porch,LOG(bsun)
820,0,0,1,0,0,2009,2010,1,733,1,1358,1358,0,1358,1,0,2,0,2,1,3,2,1,5,2,192,35,2.356025857,0,0,0,224000,7,5,4,3,4,3,4,30,67,1.826074803,6,18,2.433929766,0.301029996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,6371,4,3,1,733,0,625,1358,5,1,1358,0,1,4,2,484,3,3,1,131,0.01
821,0,0,1,0,0,2003,2003,0,0,1,798,798,842,1640,0,0,2,1,2.5,0,2.5,3,1,7,2,0,45,1.653212514,0,0,0,183000,7,5,4,3,4,3,4,30,67,1.826074803,9,14,2.369745808,0.903089987,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7226,4,3,0,0,0,798,798,5,1,798,842,0,0,2,595,3,3,1,45,3.156549151
822,0,0,0,1,0,1953,1953,0,0,1,936,936,0,936,0,0,1,0,1,0,1,2,1,4,2,0,32,2.158362492,112,0,0,93000,4,4,2,3,2,3,3,21,34,1.531478917,10,13,2.369215857,1.763427994,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,6000,2,3,0,0,0,936,936,3,0,936,0,0,0,2,576,3,3,1,256,0.01
823,0,0,1,0,0,2003,2003,0,0,1,847,847,886,1733,0,0,2,1,2.5,0,2.5,3,1,7,2,100,48,2.170261715,0,0,0,225000,7,5,4,3,4,3,4,30,67,1.826074803,8,15,2.393700523,0.903089987,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12394,4,3,3,0,0,847,847,5,1,847,886,1,4,2,433,3,3,1,98,2.77815125
824,0,0,1,0,0,1940,1950,0,0,1,778,944,545,1489,0,0,2,0,2,0,2,3,1,6,1,335,0,2.525044807,0,0,0,139500,6,7,3,3,3,3,3,28,66,1.819543936,10,13,2.394743447,1.851258349,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,9900,3,3,0,0,0,778,778,3,1,944,545,1,4,1,240,3,3,1,167.5,2.546542663
825,1,0,0,0,0,2006,2006,0,0,1,1489,1489,0,1489,0,0,2,0,2,0,2,3,1,6,2,0,140,2.146128036,0,0,0,232600,8,5,4,3,4,4,4,32,76,1.880813592,11,20,2.394743447,0.698970004,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,11216,4,4,0,0,0,1489,1489,5,1,1489,0,1,4,2,776,3,3,1,140,2.77815125
826,0,0,1,0,0,2007,2008,1,1636,1,2078,2084,0,2084,1,0,2,0,2,1,3,2,1,5,3,188,45,2.367355921,0,0,0,385000,10,5,5,3,5,3,5,36,90,1.954242509,6,25,2.61992771,0.602059991,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,14803,5,3,2,1636,0,442,2078,5,1,2084,0,1,4,3,1220,3,3,1,139,2.660865478
827,0,0,0,1,0,1924,1950,1,784,1,784,784,0,784,1,0,1,0,1,1,2,2,1,4,0,0,0,2.064457989,116,0,0,109500,5,6,3,3,3,3,4,27,56,1.748188027,8,12,2.292256071,1.939519253,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6130,3,3,0,784,0,0,784,4,1,784,0,0,0,0,0,0,0,1,232,2.989004616
828,0,0,1,0,0,2001,2001,1,20,1,1454,1434,0,1434,0,0,2,0,2,0,2,3,1,6,2,290,39,2.517195898,0,0,0,189000,7,5,4,3,4,3,4,30,67,1.826074803,8,19,2.378397901,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,8529,4,3,0,20,0,1434,1454,5,1,1434,0,1,3,2,527,3,3,1,184,2.757396029
829,0,0,1,0,0,1967,1967,1,249,1,1013,1160,966,2126,0,1,2,1,2.5,0.5,3,3,1,7,2,486,0,2.851869601,0,0,225,185000,5,5,3,3,3,4,3,26,52,1.716003344,4,17,2.48246522,1.643452676,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28698,3,4,3,249,764,0,1013,3,1,1160,966,0,0,2,538,3,3,1,468,2.795880017
830,1,0,0,0,0,2005,2005,0,0,1,600,520,623,1223,0,0,2,1,2.5,0,2.5,2,1,6,2,0,166,2.220108088,0,0,0,147400,7,5,4,3,4,3,4,30,67,1.826074803,9,11,2.309275207,0.77815125,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,2544,4,3,0,0,0,600,600,5,1,520,623,0,0,2,480,3,3,1,166,3.086715664
831,0,0,1,0,0,1957,1957,1,1040,1,1392,1392,0,1392,1,0,1,1,1.5,1,2.5,3,1,6,2,0,0,2.283301229,0,0,192,166000,6,5,3,3,3,3,3,26,54,1.73239376,6,20,2.365487985,1.73239376,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,11900,3,3,0,1040,0,352,1392,3,1,1392,0,2,4,2,458,3,3,1,192,2.184691431
832,1,0,0,0,0,2005,2005,0,0,1,600,520,600,1200,0,0,2,1,2.5,0,2.5,2,1,6,2,0,166,2.220108088,0,0,0,151000,7,5,3,3,4,3,4,29,64,1.806179974,9,11,2.301029996,0.77815125,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,3180,4,3,0,0,0,600,600,5,1,520,600,0,0,2,480,3,3,1,166,3.040997692
833,0,0,1,0,0,2003,2003,1,483,1,941,941,888,1829,1,0,2,1,2.5,1,3.5,3,1,7,2,192,39,2.36361198,0,0,0,237000,7,6,4,3,4,3,4,31,74,1.86923172,4,17,2.417115665,0.903089987,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9548,4,3,0,483,0,458,941,5,1,941,888,1,3,2,613,3,3,1,135,2.619093331
834,0,0,1,0,0,1964,1964,1,196,1,1516,1516,0,1516,0,0,1,1,1.5,0,1.5,3,1,6,2,0,0,2.181843588,0,0,152,167000,6,6,3,3,3,3,3,27,60,1.77815125,8,20,2.402547951,1.672097858,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,10004,3,3,0,196,345,975,1516,3,1,1516,0,0,0,2,472,3,3,1,152,2.712649702
835,0,0,1,0,0,1961,1961,1,572,1,1144,1144,0,1144,1,0,1,0,1,1,2,3,1,5,2,0,0,0.01,0,0,0,139950,5,6,3,3,3,3,3,26,54,1.73239376,8,16,2.35945602,1.698970004,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,7875,3,3,0,572,0,572,1144,4,1,1144,0,0,0,2,456,3,3,1,0,2.812913357
836,0,0,1,0,0,1950,1995,1,442,1,1067,1067,0,1067,0,0,2,0,2,0,2,2,1,5,2,290,0,2.462397998,0,0,0,128000,4,7,3,3,4,3,4,28,57,1.755874856,9,15,2.329194415,1.785329835,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,9600,4,3,0,442,0,625,1067,3,1,1067,0,0,0,2,436,3,3,1,145,2.440909082
837,0,0,0,1,0,1948,1973,1,338,1,1559,1559,0,1559,1,0,1,0,1,1,2,2,1,4,2,0,116,2.539076099,230,0,0,153500,5,6,3,3,3,3,3,26,54,1.73239376,6,19,2.590786124,1.799340549,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,8100,3,3,0,338,0,1221,1559,4,1,1559,0,0,0,2,812,3,3,1,576,3.255272505
838,0,0,0,1,0,1973,1973,1,330,1,483,483,504,987,1,0,1,1,1.5,1,2.5,2,1,5,1,0,0,0.01,0,0,0,100000,6,5,3,3,3,3,3,26,54,1.73239376,6,10,2.295347148,1.579783597,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1680,3,3,0,330,0,153,483,3,1,483,504,0,0,1,264,3,3,1,0,2.942504106
839,0,0,1,0,0,1995,2006,0,0,1,1099,1099,0,1099,0,0,1,1,1.5,0,1.5,3,1,6,1,278,0,2.444044796,0,0,0,144000,5,6,3,3,4,3,4,28,59,1.770852012,10,16,2.262846442,1.204119983,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9525,4,3,0,0,0,1099,1099,5,1,1099,0,0,0,1,352,3,3,1,139,0.01
840,0,0,1,0,0,1946,1995,1,352,1,768,768,432,1200,0,0,1,0,1,0,1,3,1,5,1,0,0,0.01,0,0,0,130500,5,6,3,3,3,3,3,26,54,1.73239376,9,12,2.380211242,1.812913357,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11767,3,3,0,352,0,416,768,5,1,768,432,0,0,1,240,3,3,1,0,1.944482672
841,0,1,0,0,0,1925,1950,1,156,1,672,810,672,1482,0,0,2,0,2,0,2,4,1,7,1,0,0,2.404833717,254,0,0,140000,6,8,3,3,3,3,2,28,70,1.84509804,8,13,2.325750164,1.934498451,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12155,3,3,0,156,0,516,672,3,0,810,672,0,0,1,400,3,3,0,508,2.606381365
842,0,0,0,1,0,1904,2002,0,0,1,650,958,581,1539,0,0,2,0,2,0,2,3,1,6,2,70,78,2.334453751,68,0,0,157500,5,8,3,3,3,3,4,29,66,1.819543936,8,12,2.409087369,2.029383778,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,10440,3,3,0,0,0,650,650,4,1,958,581,1,0,2,686,4,3,0,249,2.957607287
843,0,0,1,0,0,1966,1966,1,312,1,1127,1165,0,1165,1,0,1,1,1.5,1,2.5,3,1,6,2,0,129,2.11058971,0,0,0,174900,6,7,3,3,3,3,3,28,66,1.819543936,6,17,2.288174675,1.653212514,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,9020,3,3,3,312,539,276,1127,3,1,1165,0,0,0,2,490,4,4,1,129,2.722633923
844,0,0,1,0,0,1961,1961,0,0,1,1800,1800,0,1800,0,0,2,0,2,0,2,6,2,10,0,0,0,0.01,0,0,0,141000,5,4,3,3,3,3,3,24,44,1.643452676,13,26,2.255272505,1.698970004,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,8000,3,3,0,0,0,1800,1800,5,0,1800,0,0,0,0,0,0,0,1,0,2.276461804
845,0,0,0,1,0,1915,1950,0,0,1,876,876,540,1416,0,0,1,1,1.5,0,1.5,4,1,7,3,418,0,2.786751422,194,0,0,153900,5,8,3,3,3,3,3,28,64,1.806179974,8,15,2.305965213,1.982271233,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,12665,3,3,1,0,0,876,876,4,1,876,540,1,4,3,720,3,3,1,597,3.104828404
846,0,0,1,0,0,1975,1981,1,1390,1,1390,1701,0,1701,1,0,2,0,2,1,3,3,1,6,2,0,0,0.01,0,0,0,171000,5,5,3,3,4,3,3,26,52,1.716003344,8,20,2.452553063,1.556302501,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16647,4,3,3,1390,0,0,1390,3,1,1701,0,2,3,2,611,3,3,1,0,2.743509765
847,0,0,1,0,0,1993,1993,1,513,1,740,1006,769,1775,1,0,2,1,2.5,1,3.5,3,1,7,2,234,72,2.697229343,192,0,0,213000,7,5,4,3,4,3,4,30,67,1.826074803,3,15,2.404100317,1.255272505,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,9317,4,3,0,513,0,227,740,5,1,1006,769,1,3,2,425,3,3,1,573,2.750508395
848,0,0,1,0,0,1972,1972,1,460,1,864,864,0,864,1,0,1,0,1,1,2,3,1,5,1,0,0,0.01,0,0,0,133500,5,6,3,3,3,3,3,26,54,1.73239376,8,14,2.237543738,1.591064607,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15523,3,3,2,460,0,404,864,5,1,864,0,1,2,1,338,3,3,1,0,2.57054294
849,0,0,1,0,0,1908,1997,0,0,1,907,1307,1051,2358,0,0,3,0,3,0,3,5,1,9,2,486,40,2.845718018,0,0,175,240000,6,8,3,3,3,3,3,29,72,1.857332496,8,17,2.418301291,2.012837225,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,45600,3,3,0,0,0,907,907,3,1,1307,1051,1,4,2,360,2,3,1,458,2.580924976
850,0,0,1,0,0,1976,1994,0,0,1,528,1094,761,1855,0,0,2,1,2.5,0,2.5,3,1,7,2,113,100,2.328379603,0,0,0,187000,6,7,4,4,3,3,3,30,73,1.86332286,8,12,2.423245874,1.544068044,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9600,3,3,0,0,0,528,528,5,1,1094,761,1,3,2,512,3,3,1,156.5,0.01
851,0,0,0,1,0,2003,2003,1,659,1,848,848,0,848,1,0,1,0,1,1,2,1,1,3,2,140,0,2.146128036,0,0,0,131500,6,5,4,3,4,3,4,29,62,1.792391689,7,12,2.451274598,0.903089987,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4435,4,3,2,659,0,189,848,5,1,848,0,0,0,2,420,3,3,1,70,2.846337112
852,0,0,1,0,0,2003,2003,0,0,1,1273,1456,0,1456,0,0,2,0,2,0,2,2,1,5,2,143,20,2.212187604,0,0,0,215000,8,5,4,3,4,3,4,31,72,1.857332496,10,17,2.464191371,0.903089987,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196,4,3,3,0,0,1273,1273,5,1,1456,0,1,3,2,400,3,3,1,91.5,3.037426498
853,0,0,1,0,0,1941,1950,1,364,1,918,918,728,1646,0,0,2,0,2,0,2,4,1,7,1,0,0,2.100370545,0,0,126,164000,7,5,3,4,3,3,3,28,62,1.792391689,8,15,2.371331791,1.84509804,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7128,3,3,0,364,0,554,918,4,1,918,728,2,4,1,240,3,3,1,126,2.638489257
854,0,0,1,0,0,1964,1964,1,564,1,1127,1445,0,1445,0,0,1,1,1.5,0,1.5,3,1,6,2,180,0,2.255272505,0,0,0,158000,6,6,3,4,3,3,3,28,63,1.799340549,8,16,2.381716597,1.672097858,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12095,3,3,3,564,0,563,1127,3,1,1445,0,1,2,2,645,3,3,1,90,2.959994838
855,0,0,1,0,0,1955,1974,1,306,1,1763,1779,0,1779,1,0,1,1,1.5,1,2.5,3,1,6,2,0,418,2.86332286,0,0,312,170000,5,4,3,3,3,3,3,24,44,1.643452676,5,23,2.472024698,1.748188027,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,17920,3,3,1,306,1085,372,1763,3,1,1779,0,1,4,2,454,3,3,1,730,2.29666519
856,0,0,1,0,0,1962,2010,1,659,1,1040,1040,0,1040,1,0,1,1,1.5,1,2.5,3,1,6,1,0,104,2.017033339,0,0,0,127000,5,8,3,4,3,3,3,29,67,1.826074803,6,16,2.238882089,1.69019608,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6897,3,3,0,659,0,381,1040,5,1,1040,0,0,0,1,260,3,3,1,104,2.846337112
857,0,0,1,0,0,1978,1978,1,505,1,940,1026,0,1026,1,0,1,0,1,1,2,3,1,5,2,0,0,1.531478917,34,0,0,147000,6,6,3,3,4,4,3,29,67,1.826074803,7,15,2.312177356,1.51851394,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10970,4,4,3,505,435,0,940,3,1,1026,0,0,0,2,576,3,2,1,68,0.01
858,0,0,1,0,0,1994,1995,0,0,1,702,702,779,1481,0,0,2,1,2.5,0,2.5,3,1,7,2,0,36,1.556302501,0,0,0,174000,6,5,3,3,4,3,3,27,57,1.755874856,9,13,2.325457019,1.230448921,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8125,4,3,0,0,0,702,702,4,1,702,779,1,3,2,343,3,3,1,36,3.137354111
859,0,0,1,0,0,1976,1976,0,0,1,1090,1370,0,1370,0,0,2,0,2,0,2,3,1,6,2,0,0,0.01,0,0,0,152000,7,5,3,3,4,3,3,28,62,1.792391689,12,16,2.358569317,1.544068044,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,10400,4,3,0,0,0,1090,1090,3,1,1370,0,1,3,2,479,3,3,1,0,2.240549248
860,0,0,1,0,0,1968,1984,1,619,1,1054,1512,1142,2654,1,0,2,1,2.5,1,3.5,4,1,8,2,0,65,2.457881897,0,0,222,250000,6,7,3,3,3,3,4,29,68,1.832508913,4,19,2.520810932,1.633468456,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11029,3,3,1,619,0,435,1054,3,1,1512,1142,1,4,2,619,3,3,1,287,3.214313897
861,0,0,1,0,0,1918,1998,0,0,1,912,912,514,1426,0,0,1,1,1.5,0,1.5,3,1,6,1,0,240,2.380211242,0,0,0,189950,7,8,4,3,3,3,4,32,85,1.929418926,9,14,2.375968275,1.968482949,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7642,3,3,0,0,0,912,912,4,1,912,514,1,4,1,216,3,3,1,240,2.033423755
862,0,0,1,0,0,1965,1965,1,841,1,1039,1039,0,1039,1,0,1,1,1.5,1,2.5,3,1,6,2,0,0,0.01,0,0,0,131500,5,4,3,3,3,3,3,24,44,1.643452676,7,16,2.238464297,1.662757832,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,11625,3,3,1,841,0,198,1039,5,1,1039,0,0,0,2,504,3,3,1,0,0.01
863,0,0,1,0,0,1984,1985,1,338,1,1040,1097,0,1097,0,0,2,0,2,0,2,3,1,6,2,0,0,0.01,0,0,0,152000,6,5,3,3,4,3,3,27,57,1.755874856,10,15,2.262055377,1.431363764,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,9672,4,3,0,338,0,702,1040,3,1,1097,0,0,0,2,480,3,3,1,0,2.477121255
864,0,0,1,0,0,1959,1959,1,1148,1,1148,1148,0,1148,1,0,1,0,1,1,2,3,1,5,1,0,0,0.01,0,0,0,132500,5,5,3,3,3,3,3,25,49,1.69019608,8,16,2.360971884,1.716003344,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,7931,3,3,0,1148,0,0,1148,3,1,1148,0,0,0,1,672,3,3,1,0,2.951337519
865,1,0,0,0,0,2007,2008,0,0,1,1372,1372,0,1372,0,0,2,0,2,0,2,3,1,6,2,0,140,2.146128036,0,0,0,250580,7,5,4,3,5,3,4,31,70,1.84509804,11,18,2.359202861,0.602059991,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,8640,5,3,0,0,0,1372,1372,5,1,1372,0,0,0,2,529,3,3,1,140,2.475671188
866,0,0,1,0,0,1970,1970,1,828,1,1002,1002,0,1002,1,0,1,0,1,1,2,3,1,5,2,0,0,0.01,0,0,0,148500,5,6,3,3,3,3,3,26,54,1.73239376,8,15,2.301897717,1.612783857,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8750,3,3,0,828,0,174,1002,3,1,1002,0,0,0,2,902,3,3,1,0,2.021189299
867,0,0,1,0,0,2006,2007,0,0,1,1638,1646,0,1646,0,0,2,0,2,0,2,3,1,6,3,192,80,2.434568904,0,0,0,248900,8,5,4,3,4,3,4,31,72,1.857332496,10,21,2.43827858,0.698970004,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,10656,4,3,2,0,0,1638,1638,5,1,1646,0,1,4,3,870,3,3,1,176,2.6599162
868,0,0,1,0,0,1961,1961,1,932,1,1040,1120,0,1120,1,0,1,1,1.5,1,2.5,3,1,6,2,168,0,2.225309282,0,0,0,129000,4,5,3,3,3,3,2,23,42,1.62324929,6,16,2.271066772,1.698970004,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,6970,3,3,0,932,0,108,1040,3,1,1120,0,0,0,2,544,3,3,1,84,2.829946696
869,0,0,1,0,0,1948,1950,0,0,0,0,1547,720,2320,0,0,2,0,2,0,2,2,1,5,2,120,144,2.421603927,0,0,0,169000,5,6,3,3,5,5,3,30,70,1.84509804,11,5,2.666517981,1.799340549,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14762,0,0,0,0,0,0,0,4,1,1547,720,1,3,2,672,3,3,0,204,3.049218023
870,0,0,1,0,0,1993,1994,1,750,1,1050,1062,887,1949,1,0,2,1,2.5,1,3.5,3,1,7,2,156,90,2.390935107,0,0,0,236000,7,5,4,3,4,3,4,30,67,1.826074803,4,18,2.444713799,1.255272505,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,9938,4,3,0,750,0,300,1050,5,1,1062,887,1,3,2,574,3,3,1,168,2.63447727
871,0,0,1,0,0,1962,1962,0,0,1,894,894,0,894,0,0,1,0,1,0,1,2,1,4,1,0,0,0.01,0,0,0,109500,5,5,3,3,3,3,3,25,49,1.69019608,12,12,2.349277527,1.69019608,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,6600,3,3,0,0,0,894,894,4,0,894,0,0,0,1,308,3,3,1,0,2.465382851
872,0,0,1,0,0,1998,1998,1,505,1,804,804,878,1682,0,0,2,1,2.5,0,2.5,3,1,7,2,0,77,1.886490725,0,0,0,200500,6,5,3,3,4,3,4,28,59,1.770852012,7,14,2.380727951,1.113943352,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8750,4,3,0,505,0,299,804,5,1,804,878,0,0,2,523,3,3,1,77,2.322219295
873,0,0,1,0,0,1953,1996,0,0,1,105,910,0,910,0,0,1,0,1,0,1,3,1,5,2,196,0,2.539076099,150,0,0,116000,5,7,4,3,3,3,4,29,64,1.806179974,10,6,2.260071388,1.763427994,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,8892,3,3,2,0,0,105,105,4,1,910,0,0,0,2,414,3,3,1,398,2.338456494
874,0,0,1,0,0,1949,1950,1,375,1,832,1036,0,1268,0,0,1,0,1,0,1,3,1,5,1,0,28,1.447158031,0,0,0,133000,5,7,4,3,3,3,3,28,62,1.792391689,9,13,2.404149249,1.792391689,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,12144,3,3,0,375,0,457,832,4,1,1036,0,1,4,1,288,3,3,1,28,2.041392685
875,0,0,0,1,0,1941,1950,0,0,1,676,676,455,1131,0,0,1,1,1.5,0,1.5,3,1,6,1,26,0,1.414973348,0,0,0,66500,5,6,3,3,3,3,3,26,54,1.73239376,9,12,2.275311355,1.84509804,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,5720,3,3,0,0,0,676,676,5,1,676,455,0,0,1,200,3,3,1,13,2.404833717
