Id,zone_FV,zone_RH,zone_RL,zone_RM,YearBuilt,YearRemodAdd,FinishedBasement,BsmtFinSF1,Basement,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,BathTotal,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,OpenPorchSF,LOG(Porch),EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice,Zeros,OverallQual,OverallCond,ExterQual_NUM,ExterCond_NUM,KitchenQual_NUM,QUALITY,QUALITY2,logqual,TOT_rooms,ft_per_room,LOG(YFN)2,Sold_FN,sale_cond,sale_new,sale_other,sale_con,sale_deed,cond_norm,cond_abnorm,cond_ajdlnd,cond_alloc,cond_fam,cond_part,Blmngtn,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NoRidge,NridgHt,NWAmes,OldTown,Sawyer,SawyerW,Somerst,StoneBr,SWISU,Timber,Fix_LotFrontage,LotArea,NUM_BsmtQual,NUM_BsmtCond,NUM_BsmtExpos,BsmtFinSF1,BsmtFinType2,,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,NUM_Heat,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,TOTBaseBath,FullBath,HalfBath,TOTbath,BedroomAbvGr,KitchenAbvGr,Fireplaces,NUM_Fire,GarageCars,GarageArea,NUM_GarQual,NUM_GarCond,PavedDrive,TOT_Porch,LOG(bsun)
873,0,0,1,0,1953,1996,0,0,1,105,910,0,910,0,0,1,0,3,1,1,5,2,196,0,0.01,150,0,0,0,116000,11,5,7,4,3,4,23,55,1.740362689,11.5,156.2608696,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8750,3,3,0,828,Unf,,0,174,1002,3,1,1002,0,1,0,1,1,0,2,3,1,0,0,2,902,3,3,1,0,2.021189299
874,0,0,1,0,1949,1950,1,375,1,832,1036,0,1268,0,0,1,0,3,1,1,6,1,0,28,1.447158031,0,0,0,0,133000,10,5,7,4,3,3,23,55,1.740362689,12.5,173.76,0.602059991,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,10656,4,3,2,0,Unf,,0,1638,1638,5,1,1646,0,0,0,0,2,0,2,3,1,1,4,3,870,3,3,1,176,2.6599162
875,0,0,0,1,1941,1950,0,0,1,676,676,455,1131,0,0,1,1,3,1.5,1,5,1,26,0,0.01,0,0,0,0,66500,10,5,6,3,3,3,23,55,1.740362689,12.5,149.04,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,6970,3,3,0,932,Unf,,0,108,1040,3,1,1120,0,1,0,1,1,1,3,3,1,0,0,2,544,3,3,1,84,2.829946696
876,1,0,0,0,2007,2007,1,64,1,1184,1184,1426,2610,0,0,2,1,4,2.5,1,11,2,208,364,2.561101384,0,0,0,0,303477,7,8,5,4,3,5,24,60,1.77815125,9,152.2222222,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14762,0,0,0,0,NA,,0,0,0,4,1,1547,720,0,0,0,2,0,2,2,1,1,3,2,672,3,3,0,204,3.049218023
877,0,0,1,0,1963,1963,1,633,1,1064,1040,0,1040,1,0,1,0,3,1,1,5,2,0,0,0.01,0,0,0,0,132250,10,4,5,3,3,3,24,60,1.77815125,11.5,168.6086957,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,9938,4,3,0,750,Unf,,0,300,1050,5,1,1062,887,1,0,1,2,1,4,3,1,1,3,2,574,3,3,1,168,2.63447727
878,0,0,1,0,2004,2005,1,1170,1,1462,1462,762,2224,1,0,2,1,4,2.5,1,10,3,184,0,0.01,0,0,0,0,350000,7,9,5,4,3,5,24,60,1.77815125,11.5,170.3478261,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,6600,3,3,0,0,Unf,,0,894,894,4,0,894,0,0,0,0,1,0,1,2,1,0,0,1,308,3,3,1,0,2.465382851
879,0,0,1,0,1961,1995,1,899,1,1109,1155,0,1155,1,0,1,0,3,1,1,6,2,192,0,0.01,0,0,0,0,148000,9,5,7,3,3,4,24,60,1.77815125,9,172.6666667,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8750,4,3,0,505,Unf,,0,299,804,5,1,804,878,0,0,0,2,1,3,3,1,0,0,2,523,3,3,1,77,2.322219295
880,0,0,1,0,1978,2005,1,646,1,864,864,0,864,1,0,1,0,3,1,1,6,1,0,0,0.01,0,0,0,0,136500,10,5,8,4,4,3,25,62,1.792391689,10,156.7,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,8892,3,3,2,0,Unf,,0,105,105,4,1,910,0,0,0,0,1,0,1,3,1,0,0,2,414,3,3,1,398,2.338456494
881,0,0,1,0,2005,2006,1,980,1,1090,1090,0,1090,1,0,1,1,2,1.5,1,5,2,0,49,1.69019608,0,0,0,0,157000,8,5,5,3,3,3,26,65,1.812913357,13.5,190.8148148,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,12144,3,3,0,375,Unf,,0,457,832,4,1,1036,0,0,0,0,1,0,1,3,1,1,4,1,288,3,3,1,28,2.041392685
882,0,0,1,0,1990,1991,1,902,1,1156,1187,530,1717,0,0,2,1,3,2.5,1,7,2,168,36,1.556302501,0,0,0,0,187500,7,7,5,4,4,4,24,60,1.77815125,11,148.7272727,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,5720,3,3,0,0,Unf,,0,676,676,5,1,676,455,0,0,0,1,1,2,3,1,0,0,1,200,3,3,1,13,2.404833717
883,0,0,1,0,1992,1993,0,0,1,808,808,785,1593,0,0,2,1,3,2.5,1,7,2,342,40,1.602059991,0,0,0,0,178000,9,6,5,3,3,3,24,60,1.77815125,10,157.4,0.602059991,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,9000,4,3,2,64,Unf,,0,1120,1184,5,1,1184,1426,0,0,0,2,1,3,4,1,1,4,2,550,3,3,1,468,2.907411361
884,0,0,1,0,1912,1950,0,0,1,795,954,795,2230,1,0,1,0,5,1,1,10,1,0,188,2.274157849,0,0,0,0,118500,10,4,5,4,3,3,25,62,1.792391689,9,164.8888889,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94,25286,3,3,3,633,Unf,,0,431,1064,4,1,1040,0,1,0,1,1,0,2,3,1,0,0,2,648,3,3,1,0,2.900367129
885,0,0,1,0,1967,1967,1,432,1,892,892,0,892,0,0,1,0,3,1,1,5,1,0,0,0.01,0,0,0,0,100000,11,5,5,3,3,3,25,62,1.792391689,11.5,171.3043478,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,8834,5,3,0,1170,Unf,,0,292,1462,5,1,1462,762,1,0,1,2,1,4,4,1,1,4,3,738,3,3,1,92,2.662757832
886,1,0,0,0,1999,2000,1,1238,1,1698,1709,0,1709,1,0,2,0,2,2,1,5,2,97,65,1.812913357,0,0,0,0,328900,8,9,5,4,3,4,27,70,1.84509804,11.5,184.4347826,0.602059991,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,11782,3,3,2,899,Unf,,0,210,1109,3,1,1155,0,1,0,1,1,0,2,3,1,0,0,2,576,3,3,1,96,2.662757832
887,0,0,1,0,1959,2005,1,528,1,1626,1712,0,1712,0,0,2,0,4,2,2,8,2,272,54,1.73239376,0,0,0,0,145000,9,5,5,3,3,3,24,62,1.792391689,13.5,192.2962963,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,3,3,0,646,Unf,,0,218,864,5,1,864,0,1,0,1,1,0,2,3,1,0,0,1,336,3,3,1,0,3.04060234
888,0,0,1,0,1955,1955,0,0,1,816,872,521,1393,0,0,1,1,3,1.5,1,8,1,121,0,0.01,0,0,265,0,135500,9,5,7,3,4,3,27,70,1.84509804,12.5,211.44,0.602059991,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7024,5,4,0,980,Unf,,0,110,1090,4,1,1090,0,1,0,1,1,1,3,2,1,0,0,2,450,3,3,1,49,2.911690159
889,0,0,1,0,1970,1970,1,351,1,2217,2217,0,2217,1,0,2,0,4,2,1,8,2,81,207,2.315970345,0,0,224,0,268000,6,8,6,4,4,4,27,73,1.86332286,14.5,203.1034483,0.602059991,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,13758,4,3,1,902,Unf,,0,254,1156,5,1,1187,530,0,0,0,2,1,3,3,1,1,3,2,400,3,3,1,120,3.018284308
890,0,0,1,0,1953,1953,1,1024,1,1505,1505,0,1505,1,0,1,0,2,1,1,6,2,0,0,0.01,0,162,0,0,149500,9,6,4,3,3,3,22,50,1.698970004,12.5,154.64,0.477121255,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9636,4,3,0,0,Unf,,0,808,808,4,1,808,785,0,0,0,2,1,3,3,1,1,3,2,389,3,3,1,211,2.682145076
891,0,0,1,0,1949,2006,0,0,1,672,672,252,924,0,0,1,0,3,1,1,6,2,0,0,0.01,0,0,0,0,122900,12,5,7,3,4,3,23,55,1.740362689,9,148.8888889,0.477121255,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,6204,3,2,0,0,Unf,,0,795,795,3,0,954,795,1,0,1,1,0,2,5,1,0,0,1,440,3,4,1,188,2.827369273
892,0,0,1,0,1978,1978,1,226,1,918,918,765,1683,0,0,2,1,3,2.5,1,7,2,243,0,0.01,0,0,0,0,172500,7,6,5,3,3,3,23,55,1.740362689,11.5,126.6086957,0.477121255,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,7150,3,3,0,432,Unf,,0,460,892,3,1,892,0,0,0,0,1,0,1,3,1,0,0,1,288,3,3,1,0,2.283301229
893,0,0,1,0,1963,2003,1,663,1,1059,1068,0,1068,0,1,1,0,3,1,1,6,1,192,0,0.01,0,0,0,0,154500,9,6,8,3,3,3,23,55,1.740362689,9,136.8888889,0.477121255,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,5119,5,3,2,1238,Unf,,0,460,1698,5,1,1709,0,1,0,1,2,0,3,2,1,1,3,2,506,3,3,1,113.5,2.597695186
894,0,0,1,0,1954,1954,1,1064,1,1383,1383,0,1383,1,0,1,0,3,1,1,6,1,511,116,2.064457989,0,0,0,0,165000,8,5,5,3,3,3,24,60,1.77815125,10,170.4,0.477121255,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,8393,3,3,0,528,Unf,,0,1098,1626,5,1,1712,0,0,0,0,2,0,2,4,2,0,0,2,588,3,3,1,190,2.503790683
895,0,0,1,0,1979,1979,0,0,0,0,1535,0,1535,0,0,2,0,4,2,2,8,2,0,0,0.01,0,0,0,0,118858,16,5,5,3,3,3,23,57,1.755874856,9,173.6666667,0.477121255,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,16466,3,3,0,0,Unf,,0,816,816,3,1,872,521,0,0,0,1,1,2,3,1,0,0,1,300,3,3,1,325.5,0.01
896,0,0,1,0,1963,1963,1,400,1,780,983,813,1796,1,0,1,1,4,1.5,1,8,2,0,50,1.698970004,0,0,0,0,140000,7,6,5,3,3,3,24,60,1.77815125,9,190,0.477121255,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,15865,3,4,3,351,Rec,,823,1043,2217,5,1,2217,0,1,0,1,2,0,3,4,1,1,3,2,621,3,3,1,471.5,2.579783597
897,0,0,0,1,1936,1950,1,285,1,951,951,0,951,0,0,1,0,2,1,1,6,1,0,28,1.447158031,0,0,0,0,106500,10,4,6,3,3,3,25,68,1.832508913,10,141.9,0.477121255,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,12160,3,3,0,1024,Unf,,0,481,1505,5,1,1505,0,1,0,1,1,0,2,2,1,1,3,2,505,3,3,1,243,2.823474229
898,0,0,1,0,1979,1979,0,0,0,0,1120,1120,2240,0,0,2,0,6,2,2,12,2,154,0,0.01,0,0,0,0,142953,14,5,5,3,3,3,24,60,1.77815125,10,146.6,0.477121255,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,8064,3,3,1,0,Unf,,0,672,672,5,1,672,252,0,0,0,1,0,1,3,1,1,0,2,576,3,3,1,0,0.01
899,0,0,1,0,2009,2010,1,2188,1,2330,2364,0,2364,1,0,2,1,2,2.5,1,11,3,0,67,1.826074803,0,0,0,0,611657,8,9,5,5,3,5,26,68,1.832508913,12,152.3333333,0.477121255,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,11184,3,3,0,226,Rec,,500,192,918,4,1,918,765,0,0,0,2,1,3,3,1,1,3,2,440,3,3,1,121.5,2.152288344
900,0,0,1,0,1961,1994,1,465,1,912,1236,0,1236,0,0,1,0,3,1,1,6,1,0,0,0.01,0,0,0,0,135000,11,5,7,3,3,3,26,67,1.826074803,9,180,0.477121255,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,8414,3,3,0,663,Unf,,0,396,1059,3,1,1068,0,0,1,0.5,1,0,1.5,3,1,0,0,1,264,3,3,1,96,2.650307523
901,0,0,1,0,1971,1971,1,322,1,858,858,0,858,0,0,1,0,2,1,1,4,1,0,0,0.01,0,0,0,0,110000,11,4,6,3,3,3,27,70,1.84509804,12,186.1666667,0.301029996,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13284,4,3,1,1064,Unf,,0,319,1383,3,1,1383,0,1,0,1,1,0,2,3,1,1,4,1,354,3,3,1,371.5,2.72916479
902,0,0,1,0,1957,2000,1,860,1,992,1306,0,1306,1,0,1,0,2,1,1,5,1,0,0,0.01,0,0,0,0,153000,10,5,7,3,4,3,27,70,1.84509804,15.5,202.5806452,0.301029996,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,7018,0,0,0,0,NA,,0,0,0,3,1,1535,0,0,0,0,2,0,2,4,2,0,0,2,400,3,3,1,0,2.120573931
903,0,0,1,0,2003,2003,0,0,1,783,807,702,1509,0,0,2,1,3,2.5,1,8,2,0,75,1.875061263,0,0,0,0,180000,10,7,5,4,3,4,21,47,1.672097858,9,134.6666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,7056,3,3,0,400,Unf,,0,380,780,3,1,983,813,1,0,1,1,1,3,4,1,1,3,2,483,3,3,1,50,2.893761762
904,0,0,1,0,2006,2006,0,0,1,1670,1670,0,1670,0,0,2,0,3,2,1,7,3,144,60,1.77815125,0,0,0,0,240000,11,7,5,4,3,4,22,52,1.716003344,9.5,178.1052632,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8765,3,3,0,285,Unf,,0,666,951,5,0,951,0,0,0,0,1,0,1,2,1,0,0,1,327,3,3,1,28,3.222716471
905,0,0,1,0,1967,1967,1,599,1,876,902,0,902,0,0,1,0,3,1,1,6,1,0,0,0.01,0,0,0,0,125500,11,5,6,3,3,3,29,96,1.982271233,10.5,165.9047619,2.10720997,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,7018,0,0,0,0,NA,,0,0,0,3,1,1120,1120,0,0,0,2,0,2,6,2,0,0,2,528,3,3,1,77,2.442479769
906,0,0,1,0,1954,1954,1,354,1,1056,1063,0,1063,1,0,1,0,3,1,1,6,1,0,0,0.01,164,0,0,0,128000,8,5,5,3,3,3,17,30,1.477121255,11,154.4545455,2.041392685,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,12919,5,3,3,2188,Unf,,0,142,2330,5,1,2364,0,1,0,1,2,1,4,2,1,2,4,3,820,3,3,1,67,2.614897216
907,0,0,1,0,2006,2006,1,63,1,1623,1636,0,1636,1,0,2,0,3,2,1,8,3,0,60,1.77815125,0,0,0,0,255000,9,8,5,4,3,4,21,50,1.698970004,14,157.1428571,2.041392685,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,6993,3,3,0,465,Unf,,0,447,912,3,1,1236,0,0,0,0,1,0,1,3,1,1,3,1,288,3,3,1,0,3.193124598
908,0,0,1,0,1936,1987,1,223,1,1017,1020,1037,2057,0,0,1,1,3,1.5,1,6,1,0,0,0.01,0,0,322,0,250000,8,7,7,4,3,4,21,50,1.698970004,7,192.4285714,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7340,3,3,0,322,Unf,,0,536,858,3,1,858,0,0,0,0,1,0,1,2,1,0,0,1,684,3,3,1,0,2.899820502
909,0,0,1,0,1983,1983,1,301,1,864,902,0,902,1,0,1,0,2,1,1,5,2,164,0,0.01,0,0,0,0,131000,8,5,5,3,3,3,23,64,1.806179974,8.5,208,1.982271233,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,8712,3,3,1,860,Unf,,0,132,992,3,1,1306,0,1,0,1,1,0,2,2,1,0,0,1,756,3,3,1,0,2.378397901
910,0,0,1,0,2005,2005,0,0,1,742,742,742,1484,0,0,2,1,3,2.5,1,8,2,36,24,1.380211242,0,0,0,0,174000,9,6,5,4,3,4,18,37,1.568201724,8.5,193.7647059,1.977723605,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7875,4,3,0,0,Unf,,0,783,783,5,1,807,702,0,0,0,2,1,3,3,1,1,4,2,393,3,3,1,75,2.870403905
911,0,0,1,0,1960,1960,1,443,1,1105,1105,1169,2274,0,0,2,0,5,2,2,12,2,0,0,0.01,0,0,0,0,154300,10,5,5,3,3,3,27,78,1.892094603,9.5,192.2105263,1.977723605,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14859,4,3,0,0,Unf,,0,1670,1670,5,1,1670,0,0,0,0,2,0,2,3,1,1,4,3,690,3,3,1,132,2.820857989
912,0,0,1,0,1977,1989,1,196,1,1268,1268,0,1268,0,0,1,1,3,1.5,1,5,1,173,0,0.01,0,0,0,0,143500,9,5,7,3,3,4,24,62,1.792391689,13,194.3076923,1.973127854,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6173,3,3,0,599,Unf,,0,277,876,3,1,902,0,0,0,0,1,0,1,3,1,0,0,1,288,3,3,1,0,3.030194785
913,0,0,0,1,1925,1950,1,489,1,768,1015,0,1015,0,0,1,0,3,1,1,6,1,0,0,0.01,112,0,120,0,88000,9,5,7,3,3,3,20,45,1.653212514,10.5,196,1.968482949,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,9920,3,3,0,354,LwQ,,290,412,1056,3,1,1063,0,1,0,1,1,0,2,3,1,0,0,1,280,3,3,1,328,2.445604203
914,0,1,0,0,1949,1950,1,284,1,1001,1001,1001,2002,0,0,2,0,4,2,2,8,3,0,0,0.01,0,0,0,0,145000,10,5,6,3,3,3,20,48,1.681241237,9.5,131.5789474,1.963787827,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,13501,4,3,0,63,Unf,,0,1560,1623,5,1,1636,0,1,0,1,2,0,3,3,1,1,4,3,865,3,3,1,60,2.855519156
915,1,0,0,0,2009,2009,1,294,1,612,612,612,1224,0,0,2,1,2,2.5,1,4,2,0,234,2.369215857,0,0,0,0,173733,8,6,5,4,3,4,21,51,1.707570176,13.5,194.3703704,1.963787827,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11500,4,3,0,223,Unf,,0,794,1017,4,1,1020,1037,0,0,0,1,1,2,3,1,1,4,1,180,2,3,1,322,2.50242712
916,0,0,0,1,1970,1970,0,0,1,546,546,546,1092,0,0,1,1,3,1.5,1,6,1,0,0,0.01,0,0,0,0,75000,11,4,5,3,3,3,18,36,1.556302501,8,171.75,1.954242509,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8885,4,3,2,301,ALQ,,324,239,864,3,1,902,0,1,0,1,1,0,2,2,1,0,0,2,484,3,3,1,82,2.737192643
918,0,0,1,0,1956,1956,1,1059,1,1134,1229,0,1229,0,0,1,0,3,1,1,6,1,0,0,0.01,0,0,0,0,135000,11,4,6,3,3,3,22,53,1.72427587,8,168,1.954242509,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,12589,4,3,0,0,Unf,,0,742,742,5,1,742,742,0,0,0,2,1,3,3,1,1,4,2,390,3,3,1,42,1.875061263
920,0,0,1,0,1958,2002,1,528,1,1184,1414,0,1414,1,0,1,0,3,1,1,6,2,0,51,1.707570176,0,0,190,0,176500,7,6,8,5,3,3,24,64,1.806179974,11,253.8181818,1.954242509,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,11600,3,3,0,443,Unf,,0,662,1105,3,1,1105,1169,0,0,0,2,0,2,5,2,0,0,2,480,3,3,1,0,2.389166084
921,0,0,1,0,1994,1994,1,814,1,928,936,785,1721,0,1,2,1,3,2.5,1,7,2,300,87,1.939519253,0,0,0,0,201000,6,6,5,4,4,4,22,57,1.755874856,11.5,156.6956522,1.954242509,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9286,4,4,2,196,Unf,,0,1072,1268,3,1,1268,0,0,0,0,1,1,2,3,1,0,0,1,252,3,3,1,86.5,2.056904851
922,0,0,1,0,1900,2003,1,1084,1,1272,1272,928,2200,2,0,2,2,4,3,2,9,0,0,70,1.84509804,0,0,0,0,145900,8,5,7,3,3,3,24,66,1.819543936,10.5,167.8095238,1.954242509,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6120,3,3,0,489,Unf,,0,279,768,3,0,1015,0,0,0,0,1,0,1,3,1,0,0,1,450,3,3,1,344,2.274157849
923,0,0,1,0,2005,2006,1,28,1,1316,1316,0,1316,0,0,2,0,3,2,1,6,2,100,0,0.01,0,23,0,0,169990,9,6,5,4,3,4,23,52,1.716003344,9,128.2222222,1.944482672,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6270,3,3,0,284,Unf,,0,717,1001,3,0,1001,1001,0,0,0,2,0,2,4,2,0,0,3,871,3,3,1,0,3.109915863
924,0,0,1,0,1993,1994,1,165,1,1604,1617,0,1617,1,0,2,0,2,2,1,5,2,0,69,1.838849091,0,0,0,0,193000,8,6,5,4,3,4,24,62,1.792391689,9.5,158.1052632,1.939519253,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,3000,4,3,2,294,Unf,,0,318,612,5,1,612,612,0,0,0,2,1,3,2,1,0,0,2,528,3,3,1,234,2.776701184
925,0,0,1,0,1980,1980,1,625,1,1686,1686,0,1686,1,0,2,0,3,2,1,7,2,384,131,2.117271296,0,0,0,0,207500,8,6,6,3,4,3,22,53,1.72427587,9,135.6666667,1.934498451,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2001,3,3,0,0,Unf,,0,546,546,2,1,546,546,0,0,0,1,1,2,3,1,0,0,1,286,3,3,1,0,0.01
926,0,0,1,0,1977,1977,1,767,1,1126,1126,0,1126,0,1,2,0,3,2,1,6,2,180,0,0.01,0,0,0,0,175000,8,5,6,3,3,5,22,54,1.73239376,9,152.1111111,1.929418926,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9000,3,3,2,50,Unf,,0,430,480,3,0,480,0,1,0,1,0,0,1,1,1,0,0,1,308,3,3,1,0,2.424881637
927,0,0,1,0,2003,2004,0,0,1,1181,1234,1140,2374,0,0,2,1,4,2.5,1,10,3,104,100,2,0,0,0,0,285000,9,8,5,4,3,5,20,45,1.653212514,10,169.4,1.929418926,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17140,3,3,0,1059,Unf,,0,75,1134,5,1,1229,0,0,0,0,1,0,1,3,1,0,0,1,284,3,3,1,0,3.072249898
